verb,frame_no,active_score,passive_score,pass_drop
resembled,19,-25.870349884033203,-31.974834442138672,6.104484558105469
benefited,4,-31.942005157470703,-31.837535858154297,-0.10446929931640625
washed,28,-31.883140563964844,-40.28022766113281,8.397087097167969
lasted,25,-25.574481964111328,-50.891876220703125,25.317394256591797
washed,28,-31.30643653869629,-33.25360107421875,1.947164535522461
mirrored,16,-41.4510383605957,-36.5187873840332,-4.9322509765625
required,24,-32.930816650390625,-43.268280029296875,10.33746337890625
carried,30,-27.672170639038086,-34.51588439941406,6.843713760375977
required,22,-30.253585815429688,-39.16910934448242,8.915523529052734
required,21,-26.009456634521484,-34.447303771972656,8.437847137451172
dropped,29,-29.361915588378906,-32.639163970947266,3.2772483825683594
dropped,29,-28.055036544799805,-39.05691146850586,11.001874923706055
mirrored,19,-28.738300323486328,-28.449726104736328,-0.28857421875
fetched,8,-32.877235412597656,-42.019325256347656,9.14208984375
dropped,29,-29.212846755981445,-37.00922393798828,7.796377182006836
resembled,20,-32.171756744384766,-42.58060073852539,10.408843994140625
liked,34,-25.96216583251953,-37.400474548339844,11.438308715820312
remembered,35,-31.19896697998047,-44.847312927246094,13.648345947265625
fetched,7,-38.53947830200195,-41.14869689941406,2.6092185974121094
emitted,12,-37.47834777832031,-36.42009735107422,-1.0582504272460938
dropped,29,-35.824195861816406,-33.02302932739258,-2.801166534423828
liked,34,-30.3024959564209,-31.59511947631836,1.292623519897461
matched,17,-31.829622268676758,-36.13602066040039,4.306398391723633
pushed,27,-32.1313591003418,-33.306819915771484,1.1754608154296875
cost,7,-28.253128051757812,-43.43699645996094,15.183868408203125
knew,33,-27.055511474609375,-35.20852279663086,8.153011322021484
emanated,11,-39.853553771972656,-37.122318267822266,-2.7312355041503906
required,23,-30.102867126464844,-34.42784118652344,4.324974060058594
approximated,17,-38.822608947753906,-45.413536071777344,6.5909271240234375
cost,10,-31.011058807373047,-39.79130554199219,8.78024673461914
strengthened,4,-37.16010284423828,-33.92363739013672,-3.2364654541015625
cost,6,-33.28249740600586,-50.97774887084961,17.69525146484375
earned,10,-30.482973098754883,-32.44795227050781,1.9649791717529297
approximated,20,-39.10173034667969,-45.276161193847656,6.174430847167969
radiated,13,-37.72608947753906,-44.447166442871094,6.721076965332031
approximated,19,-36.912200927734375,-39.33061218261719,2.4184112548828125
earned,6,-37.84538269042969,-44.097900390625,6.2525177001953125
took,21,-22.446319580078125,-32.36820983886719,9.921890258789062
approximated,18,-40.95771408081055,-49.541175842285156,8.58346176147461
resembled,16,-38.2912712097168,-42.90587615966797,4.614604949951172
emitted,13,-32.15525817871094,-40.40776824951172,8.252510070800781
knew,33,-25.175846099853516,-35.40650939941406,10.230663299560547
benefited,5,-28.460952758789062,-29.7012939453125,1.2403411865234375
radiated,15,-39.759681701660156,-42.20526123046875,2.4455795288085938
profited,4,-41.55394744873047,-33.97145080566406,-7.582496643066406
dropped,29,-29.28240394592285,-31.538421630859375,2.2560176849365234
washed,28,-32.63530731201172,-33.912864685058594,1.277557373046875
helped,1,-29.953441619873047,-37.885101318359375,7.931659698486328
profited,2,-45.24851608276367,-43.85472869873047,-1.3937873840332031
benefited,1,-29.283435821533203,-39.19999313354492,9.916557312011719
lasted,21,-22.363967895507812,-41.082481384277344,18.71851348876953
mirrored,20,-33.637996673583984,-38.10328674316406,4.465290069580078
saw,31,-27.753684997558594,-32.52165985107422,4.767974853515625
fetched,10,-36.0508918762207,-42.684913635253906,6.634021759033203
took,25,-25.54367446899414,-41.57155990600586,16.02788543701172
approximated,16,-43.711341857910156,-42.96868896484375,-0.7426528930664062
remembered,35,-34.90177917480469,-39.72831726074219,4.8265380859375
hit,26,-24.064796447753906,-40.7961540222168,16.73135757446289
liked,34,-28.020000457763672,-44.056312561035156,16.036312103271484
radiated,14,-36.16093444824219,-45.02924728393555,8.86831283569336
radiated,11,-34.6090087890625,-36.20904541015625,1.60003662109375
liked,34,-28.42917251586914,-39.021080017089844,10.591907501220703
strengthened,3,-30.574657440185547,-32.573524475097656,1.9988670349121094
discharged,13,-39.37889099121094,-45.96160125732422,6.582710266113281
profited,3,-31.032442092895508,-41.11093521118164,10.078493118286133
lasted,24,-27.17824363708496,-54.21731948852539,27.03907585144043
helped,4,-33.0150032043457,-30.676828384399414,-2.338174819946289
benefited,2,-37.699546813964844,-36.38612365722656,-1.3134231567382812
discharged,15,-38.37079620361328,-42.298439025878906,3.927642822265625
carried,30,-26.643075942993164,-32.21900939941406,5.575933456420898
radiated,12,-39.30874252319336,-42.105472564697266,2.7967300415039062
discharged,12,-38.59676742553711,-45.691307067871094,7.094539642333984
benefited,3,-29.716697692871094,-32.26150131225586,2.5448036193847656
resembled,17,-28.357423782348633,-40.05914306640625,11.701719284057617
pushed,27,-30.938072204589844,-32.805519104003906,1.8674468994140625
hit,26,-30.487672805786133,-36.061859130859375,5.574186325073242
cost,8,-23.742631912231445,-42.5599479675293,18.81731605529785
hit,26,-29.989501953125,-32.58979034423828,2.6002883911132812
matched,20,-28.039920806884766,-38.27650451660156,10.236583709716797
washed,28,-36.147377014160156,-38.82263946533203,2.675262451171875
discharged,14,-36.971744537353516,-41.19707107543945,4.2253265380859375
helped,5,-32.13693618774414,-29.384780883789062,-2.752155303955078
matched,18,-34.18388748168945,-37.043067932128906,2.859180450439453
emitted,14,-36.89161682128906,-42.75201416015625,5.8603973388671875
earned,9,-31.849130630493164,-33.55607604980469,1.7069454193115234
knew,33,-28.646991729736328,-34.75129699707031,6.104305267333984
hit,26,-27.056074142456055,-33.01375961303711,5.957685470581055
emanated,15,-44.12678146362305,-43.32125473022461,-0.8055267333984375
discharged,11,-32.98118591308594,-35.624229431152344,2.6430435180664062
emitted,15,-39.629600524902344,-38.12467956542969,-1.5049209594726562
took,23,-24.036808013916016,-32.5567741394043,8.519966125488281
helped,3,-27.366567611694336,-29.32903289794922,1.9624652862548828
saw,31,-28.526309967041016,-33.922157287597656,5.395847320556641
mirrored,17,-32.492645263671875,-35.46409606933594,2.9714508056640625
profited,5,-36.37123107910156,-32.852134704589844,-3.5190963745117188
heard,32,-28.89717674255371,-42.19635772705078,13.29918098449707
emitted,11,-35.460968017578125,-35.418704986572266,-0.042263031005859375
heard,32,-31.474565505981445,-34.3071174621582,2.832551956176758
lasted,23,-22.769622802734375,-45.68525695800781,22.915634155273438
knew,33,-32.365360260009766,-40.03171920776367,7.666358947753906
saw,31,-31.09239959716797,-36.08665084838867,4.994251251220703
matched,16,-36.734474182128906,-38.06117248535156,1.3266983032226562
remembered,35,-28.759096145629883,-37.05970764160156,8.30061149597168
saw,31,-25.7288818359375,-38.950172424316406,13.221290588378906
pushed,27,-30.850584030151367,-33.165714263916016,2.3151302337646484
