verb,frame_no,active_score,passive_score,pass_drop
cost,8,-23.5403995513916,-39.43851089477539,15.898111343383789
cost,7,-27.903310775756836,-41.95270538330078,14.049394607543945
approximated,18,-36.73072814941406,-44.53857421875,7.8078460693359375
resembled,19,-24.84971046447754,-34.990074157714844,10.140363693237305
saw,31,-27.31423568725586,-39.721656799316406,12.407421112060547
cost,9,-28.454727172851562,-42.32489776611328,13.870170593261719
matched,17,-30.39664649963379,-37.042015075683594,6.645368576049805
emanated,12,-42.97771453857422,-44.077091217041016,1.0993766784667969
washed,28,-31.8961238861084,-34.834163665771484,2.938039779663086
lasted,24,-24.550085067749023,-46.721839904785156,22.171754837036133
helped,4,-31.913658142089844,-29.705081939697266,-2.208576202392578
emitted,14,-36.957061767578125,-44.80594253540039,7.848880767822266
washed,28,-33.00139617919922,-34.9387092590332,1.9373130798339844
resembled,20,-31.18634796142578,-48.23181915283203,17.04547119140625
strengthened,5,-37.26642608642578,-31.336992263793945,-5.929433822631836
benefited,4,-30.58243179321289,-32.30461883544922,1.7221870422363281
remembered,35,-31.35906982421875,-43.03362274169922,11.674552917480469
dropped,29,-30.845457077026367,-31.68382453918457,0.8383674621582031
profited,2,-40.62700653076172,-41.105308532714844,0.478302001953125
helped,3,-27.61630630493164,-29.406299591064453,1.7899932861328125
resembled,18,-32.27588653564453,-43.894962310791016,11.619075775146484
matched,19,-28.867950439453125,-28.15860366821289,-0.7093467712402344
radiated,15,-42.84996795654297,-39.51601028442383,-3.3339576721191406
pushed,27,-35.13311004638672,-33.84393310546875,-1.2891769409179688
approximated,16,-40.12420654296875,-39.19892120361328,-0.9252853393554688
washed,28,-32.04352951049805,-33.88112258911133,1.8375930786132812
mirrored,19,-24.315967559814453,-32.207275390625,7.891307830810547
approximated,17,-35.179412841796875,-42.60588073730469,7.4264678955078125
earned,9,-28.432758331298828,-36.24347686767578,7.810718536376953
emanated,11,-33.27726745605469,-37.353633880615234,4.076366424560547
radiated,13,-35.4299201965332,-41.2010498046875,5.771129608154297
strengthened,4,-35.835205078125,-33.52965545654297,-2.3055496215820312
lasted,22,-22.1429443359375,-45.10264587402344,22.959701538085938
saw,31,-30.479679107666016,-33.22499465942383,2.7453155517578125
pushed,27,-31.555856704711914,-32.52534484863281,0.9694881439208984
lasted,23,-23.725448608398438,-46.91643142700195,23.190982818603516
remembered,35,-34.69219970703125,-39.15483856201172,4.462638854980469
resembled,17,-29.355470657348633,-46.4920654296875,17.136594772338867
benefited,3,-27.591215133666992,-33.70457458496094,6.113359451293945
required,24,-31.85948944091797,-41.73550033569336,9.87601089477539
pushed,27,-30.948959350585938,-33.453521728515625,2.5045623779296875
fetched,10,-38.26566696166992,-47.315223693847656,9.049556732177734
discharged,12,-41.025299072265625,-39.20085144042969,-1.8244476318359375
saw,31,-27.98919677734375,-30.886890411376953,2.897693634033203
carried,30,-24.051830291748047,-32.62416076660156,8.572330474853516
approximated,20,-39.1519889831543,-45.05333709716797,5.901348114013672
saw,31,-28.606313705444336,-30.712482452392578,2.106168746948242
heard,32,-30.32546615600586,-42.86235427856445,12.536888122558594
knew,33,-23.839244842529297,-38.73233413696289,14.893089294433594
knew,33,-24.699176788330078,-40.28826904296875,15.589092254638672
discharged,13,-36.29021072387695,-39.5655632019043,3.2753524780273438
heard,32,-33.06626510620117,-32.21111297607422,-0.8551521301269531
carried,30,-32.217689514160156,-38.61701202392578,6.399322509765625
remembered,35,-34.85717010498047,-40.28692626953125,5.429756164550781
profited,3,-37.579383850097656,-40.07925796508789,2.4998741149902344
emitted,13,-28.87116241455078,-36.579071044921875,7.707908630371094
radiated,12,-39.63709259033203,-39.58525848388672,-0.0518341064453125
took,21,-20.42681884765625,-32.89042282104492,12.463603973388672
pushed,27,-28.553598403930664,-34.663787841796875,6.110189437866211
liked,34,-37.41825485229492,-38.25080490112305,0.832550048828125
