verb,frame_no,active_score,passive_score,pass_drop
profited,4,-41.6935920715332,-35.68507385253906,-6.008518218994141
saw,31,-29.39467430114746,-39.904205322265625,10.509531021118164
took,22,-23.238168716430664,-41.43065643310547,18.192487716674805
pushed,27,-28.69342803955078,-35.37018966674805,6.676761627197266
fetched,8,-31.59879493713379,-40.872779846191406,9.273984909057617
liked,34,-34.05130386352539,-38.512290954589844,4.460987091064453
knew,33,-29.17183494567871,-34.19417190551758,5.022336959838867
pushed,27,-32.35905456542969,-33.789146423339844,1.4300918579101562
saw,31,-27.31051254272461,-41.18655014038086,13.87603759765625
lasted,21,-23.57930564880371,-42.57917404174805,18.999868392944336
pushed,27,-35.55104064941406,-35.5330810546875,-0.0179595947265625
emanated,15,-46.08047103881836,-43.17315673828125,-2.9073143005371094
discharged,11,-33.767921447753906,-39.419334411621094,5.6514129638671875
liked,34,-31.272708892822266,-29.67336654663086,-1.5993423461914062
saw,31,-28.395185470581055,-34.33527374267578,5.940088272094727
heard,32,-31.92215347290039,-38.12582015991211,6.203666687011719
carried,30,-34.48554992675781,-36.538597106933594,2.0530471801757812
profited,1,-38.104530334472656,-47.453269958496094,9.348739624023438
radiated,12,-35.50505447387695,-42.96549987792969,7.460445404052734
cost,10,-27.85697364807129,-43.77644729614258,15.919473648071289
washed,28,-33.151161193847656,-40.82046127319336,7.669300079345703
hit,26,-28.369075775146484,-30.342103958129883,1.9730281829833984
carried,30,-30.956985473632812,-30.53948402404785,-0.41750144958496094
approximated,17,-31.490455627441406,-43.94363784790039,12.453182220458984
lasted,22,-21.521926879882812,-49.81673812866211,28.294811248779297
hit,26,-32.32081604003906,-32.0767707824707,-0.24404525756835938
lasted,23,-23.78050994873047,-44.57568359375,20.79517364501953
remembered,35,-30.754915237426758,-33.1082763671875,2.353361129760742
fetched,7,-36.17169952392578,-42.414825439453125,6.243125915527344
strengthened,1,-30.706058502197266,-40.025177001953125,9.31911849975586
approximated,16,-38.942481994628906,-41.233909606933594,2.2914276123046875
benefited,4,-33.70286560058594,-34.017921447753906,0.31505584716796875
remembered,35,-38.78205108642578,-43.99913024902344,5.217079162597656
washed,28,-33.121673583984375,-35.518436431884766,2.3967628479003906
saw,31,-26.13845443725586,-33.307655334472656,7.169200897216797
required,22,-30.661998748779297,-40.734291076660156,10.07229232788086
took,21,-21.944406509399414,-32.35432815551758,10.409921646118164
carried,30,-24.942522048950195,-31.321931838989258,6.3794097900390625
took,25,-28.85417938232422,-43.30870819091797,14.45452880859375
resembled,19,-26.864044189453125,-32.79846954345703,5.934425354003906
resembled,18,-34.49327850341797,-43.07318878173828,8.579910278320312
hit,26,-25.82604217529297,-40.343570709228516,14.517528533935547
matched,16,-35.16654968261719,-38.71514129638672,3.5485916137695312
emitted,12,-36.197906494140625,-38.189247131347656,1.9913406372070312
emitted,13,-33.8035888671875,-38.21187210083008,4.408283233642578
dropped,29,-30.752002716064453,-30.95407485961914,0.2020721435546875
emanated,14,-38.84355545043945,-48.74461364746094,9.901058197021484
required,21,-29.6137752532959,-35.754638671875,6.140863418579102
washed,28,-33.04024124145508,-42.037574768066406,8.997333526611328
fetched,10,-35.399932861328125,-44.258724212646484,8.85879135131836
helped,3,-30.70287322998047,-28.293733596801758,-2.409139633178711
remembered,35,-29.792634963989258,-38.10190200805664,8.309267044067383
approximated,18,-40.071712493896484,-47.297462463378906,7.225749969482422
benefited,5,-25.621719360351562,-34.08363342285156,8.4619140625
liked,34,-27.140380859375,-42.157596588134766,15.017215728759766
strengthened,2,-33.14674758911133,-36.02659606933594,2.8798484802246094
discharged,15,-39.995628356933594,-41.21137237548828,1.2157440185546875
radiated,15,-44.844688415527344,-43.643531799316406,-1.2011566162109375
earned,7,-34.969635009765625,-35.80766296386719,0.8380279541015625
took,23,-23.362369537353516,-33.992645263671875,10.63027572631836
earned,6,-41.67515563964844,-46.21595001220703,4.540794372558594
earned,9,-35.22101593017578,-35.789756774902344,0.5687408447265625
matched,19,-28.560317993164062,-29.984115600585938,1.423797607421875
dropped,29,-31.030481338500977,-35.418575286865234,4.388093948364258
dropped,29,-31.907472610473633,-30.791196823120117,-1.1162757873535156
fetched,9,-38.36902618408203,-41.365684509277344,2.9966583251953125
knew,33,-31.29273223876953,-40.74464416503906,9.451911926269531
radiated,11,-27.79331398010254,-39.49934768676758,11.706033706665039
liked,34,-31.516605377197266,-40.659549713134766,9.1429443359375
pushed,27,-32.63719940185547,-33.101505279541016,0.4643058776855469
earned,8,-31.634838104248047,-36.017906188964844,4.383068084716797
benefited,2,-34.99034118652344,-37.7866325378418,2.7962913513183594
matched,20,-28.651409149169922,-38.25627136230469,9.604862213134766
profited,2,-41.763877868652344,-43.73136520385742,1.9674873352050781
