verb,frame_no,active_score,passive_score,pass_drop
carried,30,-31.850723266601562,-32.439064025878906,0.5883407592773438
liked,34,-29.653854370117188,-30.601741790771484,0.9478874206542969
helped,1,-29.152639389038086,-37.136878967285156,7.98423957824707
benefited,4,-32.568992614746094,-33.50340270996094,0.9344100952148438
liked,34,-31.79338836669922,-38.39002227783203,6.5966339111328125
required,21,-28.494178771972656,-36.209754943847656,7.715576171875
earned,8,-29.825712203979492,-37.815467834472656,7.989755630493164
carried,30,-26.443769454956055,-34.548213958740234,8.10444450378418
washed,28,-35.96730041503906,-39.73997497558594,3.772674560546875
hit,26,-25.029438018798828,-42.45025634765625,17.420818328857422
took,24,-27.85415267944336,-45.50004577636719,17.645893096923828
lasted,24,-25.177289962768555,-50.439659118652344,25.26236915588379
approximated,16,-44.28704833984375,-39.346046447753906,-4.941001892089844
pushed,27,-38.034454345703125,-35.371971130371094,-2.6624832153320312
benefited,3,-29.502628326416016,-32.42698669433594,2.924358367919922
mirrored,16,-45.52173614501953,-38.09065628051758,-7.431079864501953
mirrored,18,-34.76765823364258,-39.62682342529297,4.859165191650391
knew,33,-26.623353958129883,-33.335201263427734,6.711847305297852
matched,18,-34.70789337158203,-39.452396392822266,4.744503021240234
fetched,6,-47.87653350830078,-55.252464294433594,7.3759307861328125
hit,26,-34.721473693847656,-33.03173065185547,-1.6897430419921875
radiated,14,-32.9516716003418,-40.30270004272461,7.3510284423828125
resembled,19,-25.9606990814209,-33.99468994140625,8.033990859985352
fetched,8,-33.15991973876953,-45.15357208251953,11.99365234375
matched,20,-27.559476852416992,-40.733436584472656,13.173959732055664
mirrored,19,-29.19840431213379,-31.667522430419922,2.469118118286133
matched,16,-39.715335845947266,-36.853782653808594,-2.861553192138672
cost,10,-31.056320190429688,-50.921669006347656,19.86534881591797
hit,26,-30.57463836669922,-29.656402587890625,-0.9182357788085938
took,22,-26.39812469482422,-44.16800308227539,17.769878387451172
dropped,29,-31.680185317993164,-34.834632873535156,3.154447555541992
mirrored,20,-33.03278732299805,-39.981163024902344,6.948375701904297
took,25,-28.63837242126465,-46.180912017822266,17.542539596557617
helped,5,-33.12256622314453,-29.535579681396484,-3.586986541748047
benefited,2,-39.071571350097656,-37.008296966552734,-2.063274383544922
profited,3,-32.76321029663086,-38.84217071533203,6.078960418701172
required,25,-37.98570251464844,-47.3939323425293,9.40822982788086
profited,4,-38.22090148925781,-34.090087890625,-4.1308135986328125
emanated,11,-39.03367614746094,-39.80864715576172,0.7749710083007812
fetched,9,-38.77595901489258,-47.5561637878418,8.780204772949219
earned,7,-31.945642471313477,-37.22052764892578,5.274885177612305
saw,31,-32.47840881347656,-35.003231048583984,2.524822235107422
strengthened,5,-35.989402770996094,-29.7321834564209,-6.257219314575195
earned,9,-33.701988220214844,-41.63370895385742,7.931720733642578
radiated,15,-42.44587326049805,-42.329769134521484,-0.1161041259765625
helped,4,-33.08068084716797,-30.695083618164062,-2.3855972290039062
emanated,15,-48.2138671875,-44.10850524902344,-4.1053619384765625
earned,10,-31.111120223999023,-40.68927001953125,9.578149795532227
approximated,20,-31.679155349731445,-42.26762008666992,10.588464736938477
remembered,35,-35.63603210449219,-42.522987365722656,6.886955261230469
remembered,35,-27.855796813964844,-32.90825271606445,5.052455902099609
emitted,13,-34.0318603515625,-39.230567932128906,5.198707580566406
required,22,-29.05109405517578,-38.82500076293945,9.773906707763672
discharged,11,-36.08232879638672,-39.528221130371094,3.445892333984375
remembered,35,-36.66502380371094,-40.26390838623047,3.5988845825195312
resembled,16,-42.73805236816406,-43.48400115966797,0.7459487915039062
resembled,20,-31.285573959350586,-46.562278747558594,15.276704788208008
carried,30,-28.099262237548828,-32.972984313964844,4.873722076416016
hit,26,-27.253931045532227,-28.83669090270996,1.5827598571777344
emitted,14,-34.85356903076172,-40.994972229003906,6.1414031982421875
benefited,5,-28.44422149658203,-33.96523666381836,5.521015167236328
emanated,14,-40.0340576171875,-42.7843017578125,2.750244140625
took,23,-24.42043113708496,-40.338722229003906,15.918291091918945
carried,30,-32.145057678222656,-37.45697021484375,5.311912536621094
discharged,13,-42.47801971435547,-44.762996673583984,2.2849769592285156
pushed,27,-32.4789924621582,-35.40587615966797,2.9268836975097656
cost,9,-29.350435256958008,-47.329742431640625,17.979307174682617
saw,31,-26.221532821655273,-30.0668888092041,3.845355987548828
dropped,29,-38.339508056640625,-34.46373748779297,-3.8757705688476562
helped,2,-34.52180099487305,-35.17129898071289,0.6494979858398438
fetched,10,-38.616859436035156,-47.988990783691406,9.37213134765625
remembered,35,-31.86319351196289,-42.109657287597656,10.246463775634766
earned,6,-46.61983871459961,-48.777748107910156,2.157909393310547
cost,8,-23.33663558959961,-46.272727966308594,22.936092376708984
matched,17,-28.968263626098633,-36.97917175292969,8.010908126831055
lasted,23,-23.633543014526367,-43.55373001098633,19.92018699645996
cost,7,-26.763389587402344,-43.952301025390625,17.18891143798828
washed,28,-37.50263214111328,-34.52490997314453,-2.97772216796875
resembled,18,-33.16410446166992,-44.913848876953125,11.749744415283203
heard,32,-29.81536865234375,-31.200660705566406,1.3852920532226562
discharged,14,-38.79393768310547,-41.27395248413086,2.4800148010253906
lasted,21,-22.95685577392578,-38.83701705932617,15.88016128540039
dropped,29,-30.469501495361328,-32.44535446166992,1.9758529663085938
remembered,35,-28.011249542236328,-30.98926544189453,2.978015899658203
approximated,17,-33.69577407836914,-39.34495544433594,5.649181365966797
mirrored,17,-34.889923095703125,-36.84807205200195,1.9581489562988281
heard,32,-32.09522247314453,-35.08766555786133,2.992443084716797
pushed,27,-28.858301162719727,-34.27947235107422,5.421171188354492
washed,28,-32.31311798095703,-32.20225524902344,-0.11086273193359375
saw,31,-30.928037643432617,-34.93792724609375,4.009889602661133
knew,33,-25.619125366210938,-32.03641128540039,6.417285919189453
radiated,13,-40.08925247192383,-45.03643798828125,4.947185516357422
approximated,18,-36.45216369628906,-39.37834930419922,2.9261856079101562
approximated,19,-30.79217529296875,-32.774330139160156,1.9821548461914062
profited,5,-41.85993576049805,-34.030643463134766,-7.829292297363281
lasted,22,-23.8376522064209,-48.47248077392578,24.634828567504883
cost,6,-43.41777038574219,-56.58293914794922,13.165168762207031
discharged,12,-39.80319595336914,-50.812828063964844,11.009632110595703
liked,34,-28.989076614379883,-41.367000579833984,12.377923965454102
lasted,25,-25.78192138671875,-48.4013671875,22.61944580078125
emanated,13,-44.59980010986328,-44.911659240722656,0.311859130859375
emitted,15,-40.432411193847656,-38.78810119628906,-1.6443099975585938
profited,2,-42.78462600708008,-45.399139404296875,2.614513397216797
strengthened,2,-38.01688003540039,-37.65723419189453,-0.3596458435058594
resembled,17,-29.21750259399414,-44.61361312866211,15.396110534667969
required,23,-31.77322769165039,-40.78987121582031,9.016643524169922
emitted,11,-35.31947708129883,-37.93955993652344,2.6200828552246094
heard,32,-35.34524154663086,-42.66859436035156,7.323352813720703
