verb,frame_no,active_score,passive_score,pass_drop
required,21,-29.715633392333984,-34.9174690246582,5.201835632324219
strengthened,5,-35.35651779174805,-29.053070068359375,-6.303447723388672
earned,10,-27.524250030517578,-36.209957122802734,8.685707092285156
mirrored,18,-34.40235900878906,-40.31992721557617,5.917568206787109
knew,33,-29.440792083740234,-32.69512176513672,3.2543296813964844
cost,9,-26.924772262573242,-43.985225677490234,17.060453414916992
knew,33,-29.387741088867188,-32.06364822387695,2.6759071350097656
saw,31,-31.87175750732422,-34.644622802734375,2.7728652954101562
radiated,15,-40.62175369262695,-40.031578063964844,-0.5901756286621094
hit,26,-31.84103775024414,-35.12519836425781,3.284160614013672
pushed,27,-32.248382568359375,-35.91206741333008,3.663684844970703
profited,4,-38.061729431152344,-32.524166107177734,-5.537563323974609
required,25,-35.06462860107422,-46.95808029174805,11.893451690673828
took,21,-21.624046325683594,-31.874507904052734,10.25046157836914
remembered,35,-35.50849533081055,-39.88142776489258,4.372932434082031
strengthened,3,-27.98841667175293,-32.71586608886719,4.727449417114258
profited,2,-40.49430847167969,-38.93642044067383,-1.5578880310058594
lasted,21,-21.418577194213867,-39.31751251220703,17.898935317993164
approximated,19,-36.304439544677734,-37.02272033691406,0.7182807922363281
discharged,13,-36.91566467285156,-43.0954704284668,6.179805755615234
approximated,16,-37.879852294921875,-43.54496765136719,5.6651153564453125
resembled,19,-30.858741760253906,-34.85786437988281,3.9991226196289062
benefited,3,-28.285675048828125,-33.980987548828125,5.6953125
cost,7,-28.168010711669922,-44.41489791870117,16.24688720703125
washed,28,-33.701263427734375,-34.5977668762207,0.8965034484863281
took,22,-24.762287139892578,-43.282352447509766,18.520065307617188
washed,28,-29.801101684570312,-40.146671295166016,10.345569610595703
heard,32,-32.21339416503906,-36.93949508666992,4.726100921630859
mirrored,17,-29.365375518798828,-39.89970016479492,10.534324645996094
helped,2,-36.731689453125,-32.381813049316406,-4.349876403808594
benefited,1,-26.188915252685547,-40.14064025878906,13.951725006103516
fetched,6,-47.66960525512695,-50.97760009765625,3.307994842529297
helped,5,-32.132808685302734,-28.774620056152344,-3.3581886291503906
knew,33,-26.075923919677734,-34.19819259643555,8.122268676757812
lasted,24,-24.990806579589844,-48.92454528808594,23.933738708496094
dropped,29,-30.84030532836914,-31.176021575927734,0.33571624755859375
resembled,20,-28.528839111328125,-44.32018280029297,15.791343688964844
mirrored,19,-30.134008407592773,-33.171226501464844,3.0372180938720703
emanated,11,-35.622188568115234,-37.04308319091797,1.4208946228027344
knew,33,-27.541465759277344,-37.496917724609375,9.955451965332031
dropped,29,-34.404911041259766,-34.960731506347656,0.5558204650878906
matched,18,-32.159446716308594,-38.65538787841797,6.495941162109375
liked,34,-30.027496337890625,-30.593971252441406,0.5664749145507812
took,23,-23.542274475097656,-34.37993621826172,10.837661743164062
pushed,27,-36.12217712402344,-35.343685150146484,-0.7784919738769531
profited,1,-38.54669189453125,-45.44519805908203,6.898506164550781
approximated,17,-31.672183990478516,-44.29407501220703,12.621891021728516
fetched,8,-34.50394821166992,-41.14728927612305,6.643341064453125
earned,9,-32.32709503173828,-41.381717681884766,9.054622650146484
saw,31,-25.379911422729492,-38.35093307495117,12.97102165222168
emanated,15,-43.647979736328125,-42.44460678100586,-1.2033729553222656
discharged,14,-39.141693115234375,-37.8922004699707,-1.2494926452636719
saw,31,-31.27875518798828,-32.04618453979492,0.7674293518066406
pushed,27,-27.1622314453125,-32.30973815917969,5.1475067138671875
helped,1,-27.806396484375,-36.550559997558594,8.744163513183594
strengthened,4,-34.348602294921875,-33.501346588134766,-0.8472557067871094
cost,10,-29.778202056884766,-44.905921936035156,15.12771987915039
radiated,13,-34.79593276977539,-43.538150787353516,8.742218017578125
washed,28,-31.332372665405273,-36.25748062133789,4.925107955932617
cost,6,-37.869789123535156,-49.93218231201172,12.062393188476562
carried,30,-23.033754348754883,-37.03679656982422,14.003042221069336
discharged,12,-39.537506103515625,-41.386634826660156,1.8491287231445312
heard,32,-27.149362564086914,-29.603839874267578,2.454477310180664
helped,3,-28.181732177734375,-31.736949920654297,3.555217742919922
carried,30,-35.00788497924805,-36.55482482910156,1.5469398498535156
strengthened,1,-29.21485710144043,-41.69667053222656,12.481813430786133
benefited,4,-33.32173156738281,-33.48722839355469,0.165496826171875
cost,8,-22.08922576904297,-40.49012756347656,18.400901794433594
emanated,14,-41.01600646972656,-42.33626937866211,1.3202629089355469
emitted,15,-40.58524703979492,-33.853389739990234,-6.7318572998046875
pushed,27,-31.863449096679688,-32.67485427856445,0.8114051818847656
strengthened,2,-33.27379608154297,-33.84832763671875,0.5745315551757812
resembled,16,-39.28818130493164,-40.443477630615234,1.1552963256835938
earned,8,-32.695335388183594,-34.844322204589844,2.14898681640625
matched,17,-25.234378814697266,-36.190731048583984,10.956352233886719
mirrored,20,-27.13994789123535,-38.71957778930664,11.579629898071289
matched,20,-24.177858352661133,-38.355613708496094,14.177755355834961
heard,32,-30.236125946044922,-41.3726806640625,11.136554718017578
liked,34,-29.130199432373047,-32.763404846191406,3.6332054138183594
remembered,35,-30.366151809692383,-35.53693389892578,5.170782089233398
liked,34,-30.005001068115234,-40.16002655029297,10.155025482177734
dropped,29,-27.12448501586914,-34.66431427001953,7.539829254150391
lasted,23,-21.847206115722656,-43.11865997314453,21.271453857421875
discharged,11,-31.18613052368164,-34.83771514892578,3.6515846252441406
saw,31,-25.720727920532227,-32.1856575012207,6.464929580688477
profited,3,-36.723453521728516,-38.71356201171875,1.9901084899902344
took,25,-25.856857299804688,-43.822532653808594,17.965675354003906
lasted,25,-26.708280563354492,-50.88459396362305,24.176313400268555
saw,31,-29.11949920654297,-39.529945373535156,10.410446166992188
approximated,18,-35.81022262573242,-46.416099548339844,10.605876922607422
dropped,29,-32.16966247558594,-35.754547119140625,3.5848846435546875
required,23,-30.310319900512695,-36.201202392578125,5.89088249206543
heard,32,-30.593751907348633,-31.78653335571289,1.1927814483642578
required,24,-33.088356018066406,-43.836639404296875,10.748283386230469
heard,32,-31.30645751953125,-43.49543762207031,12.188980102539062
emanated,13,-40.48506546020508,-44.48725128173828,4.002185821533203
resembled,18,-32.743499755859375,-39.82883071899414,7.085330963134766
remembered,35,-29.93035316467285,-31.732358932495117,1.8020057678222656
benefited,2,-40.65033721923828,-37.713890075683594,-2.9364471435546875
benefited,5,-28.520050048828125,-33.270931243896484,4.750881195068359
mirrored,16,-36.82831573486328,-36.67621994018555,-0.15209579467773438
matched,19,-27.740968704223633,-28.8719425201416,1.1309738159179688
pushed,27,-27.76646614074707,-35.59332275390625,7.82685661315918
washed,28,-36.0447883605957,-39.047119140625,3.002330780029297
