verb,frame_no,active_score,passive_score,pass_drop
profited,5,-34.48015213012695,-33.856781005859375,-0.6233711242675781
dropped,29,-33.154502868652344,-30.752899169921875,-2.4016036987304688
dropped,29,-35.9847412109375,-32.970733642578125,-3.014007568359375
benefited,5,-27.958446502685547,-31.938228607177734,3.9797821044921875
helped,3,-28.920698165893555,-28.347225189208984,-0.5734729766845703
discharged,15,-41.60993957519531,-42.930206298828125,1.3202667236328125
hit,26,-30.202743530273438,-33.194175720214844,2.9914321899414062
matched,17,-31.11282730102539,-35.82659149169922,4.713764190673828
benefited,4,-31.378820419311523,-32.257171630859375,0.8783512115478516
benefited,3,-26.38312530517578,-29.02469253540039,2.6415672302246094
helped,5,-31.232175827026367,-27.119300842285156,-4.112874984741211
cost,9,-28.362606048583984,-43.252845764160156,14.890239715576172
required,21,-29.581966400146484,-34.11286163330078,4.530895233154297
knew,33,-25.8795166015625,-33.71017837524414,7.830661773681641
knew,33,-27.855392456054688,-31.299854278564453,3.4444618225097656
heard,32,-26.50994300842285,-32.37971878051758,5.869775772094727
liked,34,-28.868356704711914,-39.98744201660156,11.119085311889648
cost,6,-35.632999420166016,-46.214847564697266,10.58184814453125
fetched,7,-35.683834075927734,-39.174583435058594,3.4907493591308594
fetched,8,-35.665565490722656,-41.48602294921875,5.820457458496094
discharged,14,-37.05010986328125,-45.17637634277344,8.126266479492188
pushed,27,-30.733299255371094,-32.08390808105469,1.3506088256835938
knew,33,-28.459680557250977,-34.76213073730469,6.302450180053711
lasted,23,-25.17486572265625,-44.347198486328125,19.172332763671875
resembled,18,-34.54159164428711,-45.109413146972656,10.567821502685547
discharged,11,-36.171104431152344,-36.55924987792969,0.38814544677734375
hit,26,-23.669450759887695,-30.717060089111328,7.047609329223633
heard,32,-30.737083435058594,-41.85554122924805,11.118457794189453
profited,2,-37.87131881713867,-50.56599426269531,12.69467544555664
emitted,12,-35.38764953613281,-39.89324951171875,4.5055999755859375
approximated,17,-32.75214385986328,-40.76130294799805,8.009159088134766
helped,1,-29.334617614746094,-36.58875274658203,7.2541351318359375
heard,32,-31.513301849365234,-36.38066101074219,4.867359161376953
emitted,14,-34.55958557128906,-46.36802291870117,11.80843734741211
mirrored,19,-26.577011108398438,-28.835803985595703,2.2587928771972656
benefited,2,-34.41688537597656,-38.331600189208984,3.914714813232422
approximated,19,-32.323036193847656,-31.258729934692383,-1.0643062591552734
hit,26,-31.533069610595703,-29.951908111572266,-1.5811614990234375
carried,30,-25.780832290649414,-33.80552291870117,8.024690628051758
resembled,16,-35.90256118774414,-43.263431549072266,7.360870361328125
remembered,35,-28.6607723236084,-32.921234130859375,4.260461807250977
emitted,11,-35.634342193603516,-35.470008850097656,-0.16433334350585938
emitted,15,-40.57247543334961,-37.57220458984375,-3.0002708435058594
profited,1,-37.563636779785156,-46.136505126953125,8.572868347167969
radiated,12,-38.905418395996094,-42.72966766357422,3.824249267578125
carried,30,-32.29604721069336,-30.979915618896484,-1.316131591796875
earned,10,-32.290531158447266,-34.31707000732422,2.026538848876953
carried,30,-24.5968017578125,-32.82715606689453,8.230354309082031
lasted,21,-23.83675765991211,-38.21842956542969,14.381671905517578
saw,31,-25.831623077392578,-39.342124938964844,13.510501861572266
radiated,15,-43.63921356201172,-40.516605377197266,-3.122608184814453
liked,34,-31.145751953125,-41.30133819580078,10.155586242675781
matched,19,-27.713302612304688,-27.34865951538086,-0.3646430969238281
mirrored,16,-40.476463317871094,-36.7265510559082,-3.7499122619628906
remembered,35,-31.786468505859375,-40.308837890625,8.522369384765625
pushed,27,-31.774829864501953,-32.367759704589844,0.5929298400878906
knew,33,-29.309776306152344,-37.21533203125,7.905555725097656
resembled,17,-30.569276809692383,-41.488624572753906,10.919347763061523
required,22,-31.059192657470703,-36.14043426513672,5.081241607666016
radiated,14,-37.07707595825195,-46.19162368774414,9.114547729492188
washed,28,-34.138946533203125,-33.41474533081055,-0.7242012023925781
dropped,29,-32.479461669921875,-33.28147888183594,0.8020172119140625
remembered,35,-28.994550704956055,-31.49523162841797,2.500680923461914
fetched,6,-47.60236358642578,-48.65431213378906,1.0519485473632812
liked,34,-30.32029151916504,-28.203182220458984,-2.1171092987060547
saw,31,-27.892662048339844,-40.560035705566406,12.667373657226562
knew,33,-29.27620506286621,-30.9676570892334,1.6914520263671875
earned,8,-35.433250427246094,-35.595191955566406,0.1619415283203125
required,23,-29.339059829711914,-35.59375,6.254690170288086
heard,32,-31.940567016601562,-30.947555541992188,-0.993011474609375
approximated,20,-34.97245407104492,-42.58135223388672,7.608898162841797
pushed,27,-29.20996856689453,-33.07011413574219,3.8601455688476562
carried,30,-31.028968811035156,-36.26239776611328,5.233428955078125
emitted,13,-31.72743797302246,-38.658390045166016,6.930952072143555
fetched,10,-38.60854721069336,-43.74656677246094,5.138019561767578
fetched,9,-37.667640686035156,-42.71184539794922,5.0442047119140625
lasted,25,-28.612804412841797,-49.729122161865234,21.116317749023438
took,21,-20.300304412841797,-30.553138732910156,10.25283432006836
approximated,18,-36.166099548339844,-44.98997116088867,8.823871612548828
cost,10,-31.974668502807617,-44.4766731262207,12.502004623413086
radiated,13,-36.46067810058594,-44.74102783203125,8.280349731445312
resembled,20,-27.824344635009766,-47.647186279296875,19.82284164428711
washed,28,-33.082794189453125,-36.837547302246094,3.7547531127929688
strengthened,2,-31.45646858215332,-38.94443893432617,7.487970352172852
pushed,27,-37.42144012451172,-33.41980743408203,-4.0016326904296875
benefited,1,-28.339515686035156,-38.43136215209961,10.091846466064453
hit,26,-25.10154914855957,-38.85685729980469,13.755308151245117
resembled,19,-24.483081817626953,-33.656158447265625,9.173076629638672
hit,26,-31.089433670043945,-29.376134872436523,-1.7132987976074219
helped,2,-32.32083511352539,-36.996063232421875,4.675228118896484
matched,16,-35.797760009765625,-36.00387191772461,0.20611190795898438
emanated,14,-37.411407470703125,-47.889923095703125,10.478515625
pushed,27,-32.88829040527344,-34.70286560058594,1.8145751953125
mirrored,20,-31.604930877685547,-37.10504913330078,5.500118255615234
cost,7,-28.81290054321289,-40.46763610839844,11.654735565185547
remembered,35,-31.474903106689453,-41.775848388671875,10.300945281982422
radiated,11,-30.079601287841797,-38.622039794921875,8.542438507080078
washed,28,-33.03728485107422,-39.86624526977539,6.828960418701172
saw,31,-30.132516860961914,-34.330177307128906,4.197660446166992
discharged,13,-34.800018310546875,-44.703041076660156,9.903022766113281
washed,28,-33.793190002441406,-37.83927536010742,4.046085357666016
earned,6,-41.03919219970703,-41.670711517333984,0.6315193176269531
cost,8,-23.030244827270508,-44.48318099975586,21.45293617248535
strengthened,1,-30.449575424194336,-39.536949157714844,9.087373733520508
heard,32,-29.057085037231445,-41.77097702026367,12.713891983032227
strengthened,5,-36.0355339050293,-28.081462860107422,-7.954071044921875
took,24,-28.43877410888672,-42.42143630981445,13.982662200927734
strengthened,3,-26.99784278869629,-29.59038543701172,2.5925426483154297
