verb,frame_no,active_score,passive_score,pass_drop
resembled,17,-28.418861389160156,-45.00599670410156,16.587135314941406
resembled,18,-31.539409637451172,-41.68628692626953,10.14687728881836
mirrored,18,-34.14230728149414,-38.633331298828125,4.491024017333984
hit,26,-27.61748504638672,-41.6733283996582,14.055843353271484
approximated,19,-39.11724853515625,-36.041053771972656,-3.0761947631835938
hit,26,-28.301143646240234,-31.457937240600586,3.1567935943603516
radiated,15,-40.555145263671875,-44.16593933105469,3.6107940673828125
pushed,27,-30.12954330444336,-31.733646392822266,1.6041030883789062
emanated,13,-43.307456970214844,-42.298011779785156,-1.0094451904296875
helped,5,-35.42607116699219,-29.934965133666992,-5.491106033325195
mirrored,20,-32.03634262084961,-40.50151443481445,8.465171813964844
resembled,20,-29.2918758392334,-48.51966094970703,19.227785110473633
took,23,-22.64257049560547,-33.451988220214844,10.809417724609375
matched,19,-31.35240364074707,-31.07094383239746,-0.2814598083496094
emitted,12,-34.567264556884766,-38.985816955566406,4.418552398681641
liked,34,-32.719154357910156,-30.15047836303711,-2.568675994873047
washed,28,-34.70556640625,-35.38693618774414,0.6813697814941406
saw,31,-27.373401641845703,-32.02541732788086,4.652015686035156
profited,5,-39.51868438720703,-36.456329345703125,-3.0623550415039062
liked,34,-27.45902442932129,-43.82472610473633,16.36570167541504
earned,6,-42.73607635498047,-44.235382080078125,1.4993057250976562
carried,30,-26.59485626220703,-32.84930419921875,6.254447937011719
profited,2,-45.09817886352539,-47.11981964111328,2.0216407775878906
earned,8,-32.346435546875,-34.164955139160156,1.8185195922851562
profited,1,-38.37196350097656,-44.24149703979492,5.869533538818359
radiated,14,-35.98385238647461,-43.84440612792969,7.860553741455078
washed,28,-34.80232238769531,-36.92972946166992,2.1274070739746094
cost,7,-28.355913162231445,-39.29679489135742,10.940881729125977
radiated,13,-37.98435592651367,-42.043846130371094,4.059490203857422
benefited,1,-29.590761184692383,-38.951297760009766,9.360536575317383
required,22,-28.23443603515625,-40.74592590332031,12.511489868164062
hit,26,-29.23017692565918,-33.62002182006836,4.38984489440918
mirrored,19,-29.805397033691406,-30.77421760559082,0.9688205718994141
benefited,4,-30.179262161254883,-32.900421142578125,2.721158981323242
carried,30,-32.57727813720703,-29.571598052978516,-3.0056800842285156
emitted,11,-34.9962158203125,-34.89208221435547,-0.10413360595703125
discharged,15,-42.37567138671875,-47.17860412597656,4.8029327392578125
saw,31,-31.33841896057129,-36.59165954589844,5.253240585327148
took,25,-29.045948028564453,-42.31971740722656,13.27376937866211
carried,30,-37.48954772949219,-30.437170028686523,-7.052377700805664
lasted,23,-24.0836124420166,-42.20955276489258,18.125940322875977
radiated,12,-36.87190628051758,-42.12588119506836,5.253974914550781
strengthened,2,-33.71052551269531,-38.797889709472656,5.087364196777344
radiated,11,-29.54403305053711,-38.56767654418945,9.023643493652344
carried,30,-28.07206153869629,-33.20124435424805,5.129182815551758
dropped,29,-34.94599914550781,-33.521766662597656,-1.4242324829101562
pushed,27,-30.797605514526367,-34.675750732421875,3.878145217895508
helped,1,-27.398426055908203,-37.427024841308594,10.02859878540039
heard,32,-29.14490509033203,-33.83770751953125,4.692802429199219
knew,33,-31.810630798339844,-32.174659729003906,0.3640289306640625
benefited,5,-27.113733291625977,-33.757389068603516,6.643655776977539
took,24,-32.127742767333984,-44.159400939941406,12.031658172607422
dropped,29,-29.571805953979492,-30.118799209594727,0.5469932556152344
saw,31,-30.562053680419922,-33.44401931762695,2.8819656372070312
remembered,35,-30.41378402709961,-43.91888427734375,13.50510025024414
lasted,25,-28.708715438842773,-47.083251953125,18.374536514282227
discharged,14,-37.75096130371094,-40.39326095581055,2.6422996520996094
strengthened,1,-30.56216049194336,-39.39715576171875,8.83499526977539
required,24,-33.774253845214844,-44.962223052978516,11.187969207763672
emanated,14,-37.490177154541016,-44.314544677734375,6.824367523193359
lasted,24,-26.148874282836914,-48.464439392089844,22.31556510925293
mirrored,17,-30.49468421936035,-37.36027526855469,6.865591049194336
discharged,13,-39.11903381347656,-40.61529541015625,1.4962615966796875
saw,31,-26.09739112854004,-44.524742126464844,18.427350997924805
liked,34,-34.2236328125,-36.1792106628418,1.9555778503417969
liked,34,-29.96006965637207,-41.52949523925781,11.569425582885742
matched,16,-39.965579986572266,-35.53907775878906,-4.426502227783203
carried,30,-33.693546295166016,-37.36797332763672,3.674427032470703
dropped,29,-26.74818229675293,-40.924041748046875,14.175859451293945
approximated,17,-36.21363067626953,-45.32173156738281,9.108100891113281
matched,18,-34.568504333496094,-37.543373107910156,2.9748687744140625
resembled,16,-38.96858596801758,-43.877506256103516,4.9089202880859375
pushed,27,-32.739559173583984,-35.802101135253906,3.062541961669922
pushed,27,-30.499889373779297,-32.24657440185547,1.7466850280761719
required,21,-27.990325927734375,-34.18069076538086,6.190364837646484
matched,20,-30.523168563842773,-40.24102020263672,9.717851638793945
remembered,35,-30.476272583007812,-31.434484481811523,0.9582118988037109
emanated,11,-33.486122131347656,-40.86069869995117,7.374576568603516
took,21,-21.402429580688477,-30.658571243286133,9.256141662597656
cost,9,-27.495037078857422,-39.10857391357422,11.613536834716797
heard,32,-29.096086502075195,-41.51337814331055,12.417291641235352
earned,10,-30.408531188964844,-33.99679946899414,3.588268280029297
earned,9,-31.416114807128906,-35.715545654296875,4.299430847167969
approximated,16,-44.70267105102539,-41.73561096191406,-2.967060089111328
heard,32,-24.994888305664062,-30.535194396972656,5.540306091308594
helped,4,-33.59890365600586,-29.48879623413086,-4.110107421875
liked,34,-25.619977951049805,-32.86958694458008,7.249608993530273
washed,28,-34.24346923828125,-33.8303108215332,-0.4131584167480469
strengthened,4,-37.41133117675781,-32.36382293701172,-5.047508239746094
earned,7,-35.33647918701172,-34.57726287841797,-0.75921630859375
helped,2,-33.16478729248047,-38.14860916137695,4.983821868896484
benefited,2,-35.89125061035156,-42.10993194580078,6.218681335449219
lasted,21,-23.347679138183594,-36.60698318481445,13.25930404663086
required,23,-30.561189651489258,-34.70014190673828,4.138952255249023
remembered,35,-36.11031723022461,-39.248409271240234,3.138092041015625
knew,33,-28.93848419189453,-36.63125991821289,7.692775726318359
resembled,19,-28.367589950561523,-37.56071472167969,9.193124771118164
