verb,frame_no,active_score,passive_score,pass_drop
hit,26,-29.93218421936035,-31.57522201538086,1.6430377960205078
earned,10,-28.432533264160156,-37.21275329589844,8.780220031738281
fetched,7,-35.55402755737305,-39.170440673828125,3.616413116455078
saw,31,-27.542213439941406,-40.59795379638672,13.055740356445312
earned,9,-30.944137573242188,-37.76887893676758,6.824741363525391
washed,28,-34.365692138671875,-40.755126953125,6.389434814453125
heard,32,-24.88976287841797,-29.335935592651367,4.446172714233398
discharged,15,-40.772666931152344,-42.36988067626953,1.5972137451171875
lasted,24,-29.49371337890625,-58.58220291137695,29.088489532470703
profited,2,-42.6172981262207,-39.909019470214844,-2.7082786560058594
strengthened,4,-38.532379150390625,-35.088645935058594,-3.4437332153320312
benefited,5,-27.789243698120117,-31.413349151611328,3.624105453491211
helped,4,-32.8453369140625,-30.08420181274414,-2.7611351013183594
remembered,35,-30.817081451416016,-37.08580780029297,6.268726348876953
matched,18,-30.683643341064453,-37.54045486450195,6.8568115234375
washed,28,-34.003761291503906,-39.34632110595703,5.342559814453125
approximated,16,-42.45427703857422,-42.78310775756836,0.3288307189941406
hit,26,-25.171018600463867,-31.727859497070312,6.556840896606445
saw,31,-25.33959197998047,-31.535720825195312,6.196128845214844
radiated,11,-28.053010940551758,-43.26850128173828,15.215490341186523
benefited,1,-28.159679412841797,-39.51820373535156,11.358524322509766
emanated,12,-42.29043960571289,-47.66439437866211,5.373954772949219
approximated,20,-35.44972229003906,-46.52875518798828,11.079032897949219
knew,33,-25.08909034729004,-34.99009323120117,9.901002883911133
pushed,27,-33.86079406738281,-33.79579162597656,-0.06500244140625
fetched,9,-35.564659118652344,-44.21562957763672,8.650970458984375
saw,31,-32.76279067993164,-36.00352096557617,3.2407302856445312
liked,34,-28.24213218688965,-40.58023452758789,12.338102340698242
radiated,13,-35.46535110473633,-46.091739654541016,10.626388549804688
